"x"
"Congenital anomalies of the integument"|"757"
"Chromosomal anomalies"|"758"
"Other and unspecified congenital anomalies"|"759"
"Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy"|"760"
"Fetus or newborn affected by maternal complications of pregnancy"|"761"
"Fetus or newborn affected by complications of placenta, cord, and membranes"|"762"
"Fetus or newborn affected by other complications of labor and delivery"|"763"
"Slow fetal growth and fetal malnutrition"|"764"
"Disorders relating to short gestation and low birthweight"|"765"
"Disorders relating to long gestation and high birthweight"|"766"
"Birth trauma"|"767"
"Intrauterine hypoxia and birth asphyxia"|"768"
"Respiratory distress syndrome"|"769"
"Other respiratory conditions of fetus and newborn"|"770"
"Infections specific to the perinatal period"|"771"
"Fetal and neonatal hemorrhage"|"772"
"Hemolytic disease of fetus or newborn, due to isoimmunization"|"773"
"Other perinatal jaundice"|"774"
"Endocrine and metabolic disturbances specific to the fetus and newborn"|"775"
"Hematological disorders of newborn"|"776"
"Perinatal disorders of digestive system"|"777"
"Conditions involving the integument and temperature regulation of fetus and newborn"|"778"
"Other and ill-defined conditions originating in the perinatal period"|"779"
"General symptoms"|"780"
"Symptoms involving nervous and musculoskeletal systems"|"781"
"Symptoms involving skin and other integumentary tissue"|"782"
"Symptoms concerning nutrition, metabolism, and development"|"783"
"Symptoms involving head and neck"|"784"
"Symptoms involving cardiovascular system"|"785"
"Symptoms involving respiratory system and other chest symptoms"|"786"
"Symptoms involving digestive system"|"787"
"Symptoms involving urinary system"|"788"
"Other symptoms involving abdomen and pelvis"|"789"
"Nonspecific findings on examination of blood"|"790"
"Nonspecific findings on examination of urine"|"791"
"Nonspecific abnormal findings in other body substances"|"792"
"Nonspecific (abnormal) findings on radiological and other examination of body structure"|"793"
"Nonspecific abnormal results of function studies"|"794"
"Other and nonspecific abnormal cytological, histological, immunological and DNA test findings"|"795"
"Other nonspecific abnormal findings"|"796"
"Senility without mention of psychosis"|"797"
"Sudden death, cause unknown"|"798"
"Other ill-defined and unknown causes of morbidity and mortality"|"799"
"Fracture of vault of skull"|"800"
"Fracture of base of skull"|"801"
"Fracture of face bones"|"802"
"Other and unqualified skull fractures"|"803"
"Multiple fractures involving skull or face with other bones"|"804"
"Fracture of vertebral column without mention of spinal cord injury"|"805"
"Fracture of vertebral column with spinal cord injury"|"806"
"Fracture of rib(s), sternum, larynx, and trachea"|"807"
"Fracture of pelvis"|"808"
"Ill-defined fractures of bones of trunk"|"809"
"Fracture of clavicle"|"810"
"Fracture of scapula"|"811"
"Fracture of humerus"|"812"
"Fracture of radius and ulna"|"813"
"Fracture of carpal bone(s)"|"814"
"Fracture of metacarpal bone(s)"|"815"
"Fracture of one or more phalanges of hand"|"816"
"Multiple fractures of hand bones"|"817"
"Ill-defined fractures of upper limb"|"818"
"Multiple fractures involving both upper limbs, and upper limb with rib(s) and sternum"|"819"
"Fracture of neck of femur"|"820"
"Fracture of other and unspecified parts of femur"|"821"
"Fracture of patella"|"822"
"Fracture of tibia and fibula"|"823"
"Fracture of ankle"|"824"
"Fracture of one or more tarsal and metatarsal bones"|"825"
"Fracture of one or more phalanges of foot"|"826"
"Other, multiple, and ill-defined fractures of lower limb"|"827"
"Multiple fractures involving both lower limbs, lower with upper limb, and lower limb(s) with rib(s) and sternum"|"828"
"Fracture of unspecified bones"|"829"
"Dislocation of jaw"|"830"
"Dislocation of shoulder"|"831"
"Dislocation of elbow"|"832"
"Dislocation of wrist"|"833"
"Dislocation of finger"|"834"
"Dislocation of hip"|"835"
"Dislocation of knee"|"836"
"Dislocation of ankle"|"837"
"Dislocation of foot"|"838"
"Other, multiple, and ill-defined dislocations"|"839"
"Sprains and strains of shoulder and upper arm"|"840"
"Sprains and strains of elbow and forearm"|"841"
"Sprains and strains of wrist and hand"|"842"
"Sprains and strains of hip and thigh"|"843"
"Sprains and strains of knee and leg"|"844"
"Sprains and strains of ankle and foot"|"845"
"Sprains and strains of sacroiliac region"|"846"
"Sprains and strains of other and unspecified parts of back"|"847"
"Other and ill-defined sprains and strains"|"848"
"Concussion"|"850"
"Cerebral laceration and contusion"|"851"
"Subarachnoid, subdural, and extradural hemorrhage, following injury"|"852"
"Other and unspecified intracranial hemorrhage following injury"|"853"
"Intracranial injury of other and unspecified nature"|"854"
"Traumatic pneumothorax and hemothorax"|"860"
"Injury to heart and lung"|"861"
"Injury to other and unspecified intrathoracic organs"|"862"
"Injury to gastrointestinal tract"|"863"
"Injury to liver"|"864"
"Injury to spleen"|"865"
"Injury to kidney"|"866"
"Injury to pelvic organs"|"867"
"Injury to other intra-abdominal organs"|"868"
"Internal injury to unspecified or ill-defined organs"|"869"
"Open wound of ocular adnexa"|"870"
"Open wound of eyeball"|"871"
"Open wound of ear"|"872"
"Other open wound of head"|"873"
"Open wound of neck"|"874"
"Open wound of chest (wall)"|"875"
"Open wound of back"|"876"
"Open wound of buttock"|"877"
"Open wound of genital organs (external), including traumatic amputation"|"878"
"Open wound of other and unspecified sites, except limbs"|"879"
"Open wound of shoulder and upper arm"|"880"
"Open wound of elbow, forearm, and wrist"|"881"
"Open wound of hand except finger(s) alone"|"882"
"Open wound of finger(s)"|"883"
"Multiple and unspecified open wound of upper limb"|"884"
"Traumatic amputation of thumb (complete) (partial)"|"885"
"Traumatic amputation of other finger(s) (complete) (partial)"|"886"
"Traumatic amputation of arm and hand (complete) (partial)"|"887"
"Open wound of hip and thigh"|"890"
"Open wound of knee, leg [except thigh], and ankle"|"891"
"Open wound of foot except toe(s) alone"|"892"
"Open wound of toe(s)"|"893"
"Multiple and unspecified open wound of lower limb"|"894"
"Traumatic amputation of toe(s) (complete) (partial)"|"895"
"Traumatic amputation of foot (complete) (partial)"|"896"
"Traumatic amputation of leg(s) (complete) (partial)"|"897"
"Injury to blood vessels of head and neck"|"900"
"Injury to blood vessels of thorax"|"901"
"Injury to blood vessels of abdomen and pelvis"|"902"
"Injury to blood vessels of upper extremity"|"903"
"Injury to blood vessels of lower extremity and unspecified sites"|"904"
"Late effects of musculoskeletal and connective tissue injuries"|"905"
"Late effects of injuries to skin and subcutaneous tissues"|"906"
"Late effects of injuries to the nervous system"|"907"
"Late effects of other and unspecified injuries"|"908"
"Late effects of other and unspecified external causes"|"909"
"Superficial injury of face, neck, and scalp except eye"|"910"
"Superficial injury of trunk"|"911"
"Superficial injury of shoulder and upper arm"|"912"
"Superficial injury of elbow, forearm, and wrist"|"913"
"Superficial injury of hand(s) except finger(s) alone"|"914"
"Superficial injury of finger(s)"|"915"
"Superficial injury of hip, thigh, leg, and ankle"|"916"
"Superficial injury of foot and toe(s)"|"917"
"Superficial injury of eye and adnexa"|"918"
"Superficial injury of other, multiple, and unspecified sites"|"919"
"Contusion of face, scalp, and neck except eye(s)"|"920"
"Contusion of eye and adnexa"|"921"
"Contusion of trunk"|"922"
"Contusion of upper limb"|"923"
"Contusion of lower limb and of other and unspecified sites"|"924"
"Crushing injury of face, scalp, and neck"|"925"
"Crushing injury of trunk"|"926"
"Crushing injury of upper limb"|"927"
"Crushing injury of lower limb"|"928"
"Crushing injury of multiple and unspecified sites"|"929"
"Foreign body on external eye"|"930"
"Foreign body in ear"|"931"
"Foreign body in nose"|"932"
"Foreign body in pharynx and larynx"|"933"
"Foreign body in trachea, bronchus, and lung"|"934"
"Foreign body in mouth, esophagus, and stomach"|"935"
"Foreign body in intestine and colon"|"936"
"Foreign body in anus and rectum"|"937"
"Foreign body in digestive system, unspecified"|"938"
"Foreign body in genitourinary tract"|"939"
"Burn confined to eye and adnexa"|"940"
"Burn of face, head, and neck"|"941"
"Burn of trunk"|"942"
"Burn of upper limb, except wrist and hand"|"943"
"Burn of wrist(s) and hand(s)"|"944"
"Burn of lower limb(s)"|"945"
"Burns of multiple specified sites"|"946"
"Burn of internal organs"|"947"
"Burns classified according to extent of body surface involved"|"948"
"Burn, unspecified"|"949"
"Injury to optic nerve and pathways"|"950"
"Injury to other cranial nerve(s)"|"951"
"Spinal cord injury without evidence of spinal bone injury"|"952"
"Injury to nerve roots and spinal plexus"|"953"
"Injury to other nerve(s) of trunk, excluding shoulder and pelvic girdles"|"954"
"Injury to peripheral nerve(s) of shoulder girdle and upper limb"|"955"
"Injury to peripheral nerve(s) of pelvic girdle and lower limb"|"956"
"Injury to other and unspecified nerves"|"957"
"Certain early complications of trauma"|"958"
"Injury, other and unspecified"|"959"
"Poisoning by antibiotics"|"960"
"Poisoning by other anti-infectives"|"961"
"Poisoning by hormones and synthetic substitutes"|"962"
"Poisoning by primarily systemic agents"|"963"
"Poisoning by agents primarily affecting blood constituents"|"964"
"Poisoning by analgesics, antipyretics, and antirheumatics"|"965"
"Poisoning by anticonvulsants and anti-Parkinsonism drugs"|"966"
"Poisoning by sedatives and hypnotics"|"967"
"Poisoning by other central nervous system depressants and anesthetics"|"968"
"Poisoning by psychotropic agents"|"969"
"Poisoning by central nervous system stimulants"|"970"
"Poisoning by drugs primarily affecting the autonomic nervous system"|"971"
"Poisoning by agents primarily affecting the cardiovascular system"|"972"
"Poisoning by agents primarily affecting the gastrointestinal system"|"973"
"Poisoning by water, mineral, and uric acid metabolism drugs"|"974"
"Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system"|"975"
"Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs"|"976"
"Poisoning by other and unspecified drugs and medicinal substances"|"977"
"Poisoning by bacterial vaccines"|"978"
"Poisoning by other vaccines and biological substances"|"979"
"Toxic effect of alcohol"|"980"
"Toxic effect of petroleum products"|"981"
"Toxic effect of solvents other than petroleum based"|"982"
"Toxic effect of corrosive aromatics, acids, and caustic alkalis"|"983"
"Toxic effect of lead and its compounds (including fumes)"|"984"
"Toxic effect of other metals"|"985"
"Toxic effect of carbon monoxide"|"986"
"Toxic effect of other gases, fumes, or vapors"|"987"
"Toxic effect of noxious substances eaten as food"|"988"
"Toxic effect of other substances, chiefly nonmedicinal as to source"|"989"
"Effects of radiation, unspecified"|"990"
"Effects of reduced temperature"|"991"
"Effects of heat and light"|"992"
"Effects of air pressure"|"993"
"Effects of other external causes"|"994"
"Certain adverse effects not elsewhere classified"|"995"
"Complications peculiar to certain specified procedures"|"996"
"Complications affecting specified body systems, not elsewhere classified"|"997"
"Other complications of procedures, NEC"|"998"
"Complications of medical care, not elsewhere classified"|"999"
"Contact with or exposure to communicable diseases"|"V01"
"Carrier or suspected carrier of infectious diseases"|"V02"
"Need for prophylactic vaccination and inoculation against bacterial diseases"|"V03"
"Need for prophylactic vaccination and inoculation against certain diseases"|"V04"
"Need for prophylactic vaccination and inoculation against single diseases"|"V05"
"Need for prophylactic vaccination and inoculation against combinations of diseases"|"V06"
"Need for isolation and other prophylactic or treatment measures"|"V07"
"Asymptomatic human immunodeficiency virus [HIV] infection status"|"V08"
"Infection with drug-resistant microorganisms"|"V09"
"Personal history of malignant neoplasm"|"V10"
"Personal history of mental disorder"|"V11"
"Personal history of certain other diseases"|"V12"
"Personal history of other diseases"|"V13"
"Personal history of allergy to medicinal agents"|"V14"
"Other personal history presenting hazards to health"|"V15"
"Family history of malignant neoplasm"|"V16"
"Family history of certain chronic disabling diseases"|"V17"
"Family history of certain other specific conditions"|"V18"
"Family history of other conditions"|"V19"
"Health supervision of infant or child"|"V20"
"Constitutional states in development"|"V21"
"Normal pregnancy"|"V22"
"Supervision of high-risk pregnancy"|"V23"
"Postpartum care and examination"|"V24"
"Encounter for contraceptive management"|"V25"
"Procreative management"|"V26"
"Outcome of delivery"|"V27"
"Encounter for antenatal screening of mother"|"V28"
"Observation and evaluation of newborns for suspected condition not found"|"V29"
"Single liveborn"|"V30"
"Twin, mate liveborn"|"V31"
"Twin, mate stillborn"|"V32"
"Twin, unspecified"|"V33"
"Other multiple, mates all liveborn"|"V34"
"Other multiple, mates all stillborn"|"V35"
"Other multiple, mates live- and stillborn"|"V36"
"Other multiple, unspecified"|"V37"
"Unspecified"|"V39"
"Mental and behavioral problems"|"V40"
"Problems with special senses and other special functions"|"V41"
"Organ or tissue replaced by transplant"|"V42"
"Organ or tissue replaced by other means"|"V43"
"Artificial opening status"|"V44"
"Other postprocedural states"|"V45"
"Other dependence on machines and devices"|"V46"
"Other problems with internal organs"|"V47"
"Problems with head, neck, and trunk"|"V48"
"Other conditions influencing health status"|"V49"
"Elective surgery for purposes other than remedying health states"|"V50"
"Aftercare involving the use of plastic surgery"|"V51"
"Fitting and adjustment of prosthetic device and implant"|"V52"
"Fitting and adjustment of other device"|"V53"
"Other orthopedic aftercare"|"V54"
"Attention to artificial openings"|"V55"
"Encounter for dialysis and dialysis catheter care"|"V56"
"Care involving use of rehabilitation procedures"|"V57"
"Encounter for other and unspecified procedures and aftercare"|"V58"
"Donors"|"V59"
"Housing, household, and economic circumstances"|"V60"
"Other family circumstances"|"V61"
"Other psychosocial circumstances"|"V62"
"Unavailability of other medical facilities for care"|"V63"
"Persons encountering health services for specific procedures, not carried out"|"V64"
"Other persons seeking consultation"|"V65"
"Convalescence and palliative care"|"V66"
"Follow-up examination"|"V67"
"Encounters for administrative purposes"|"V68"
"Problems related to lifestyle"|"V69"
"General medical examination"|"V70"
"Observation and evaluation for suspected conditions not found"|"V71"
"Special investigations and examinations"|"V72"
"Special screening examination for viral and chlamydial diseases"|"V73"
"Special screening examination for bacterial and spirochetal diseases"|"V74"
"Special screening examination for other infectious diseases"|"V75"
"Special screening for malignant neoplasms"|"V76"
"Special screening for endocrine, nutritional, metabolic, and immunity disorders"|"V77"
"Special screening for disorders of blood and blood-forming organs"|"V78"
"Special screening for mental disorders and developmental handicaps"|"V79"
"Special screening for neurological, eye, and ear diseases"|"V80"
"Special screening for cardiovascular, respiratory, and genitourinary diseases"|"V81"
"Special screening for other conditions"|"V82"
"Genetic carrier status"|"V83"
"Genetic susceptibility to disease"|"V84"
"Body mass index (BMI)"|"V85"
"Estrogen receptor status"|"V86"
"Other specified personal exposures and history presenting hazards to health"|"V87"
"Acquired absence of other organs and tissue"|"V88"
"Other suspected conditions not found"|"V89"
"Retained foreign body"|"V90"
"Multiple gestation placenta status"|"V91"
"External cause status"|"E000"
"Activities involving walking and running"|"E001"
"Activities involving water and water craft"|"E002"
"Activities involving ice and snow"|"E003"
"Activities involving climbing, rappelling, and jumping off"|"E004"
"Activities involving dancing and other rhythmic movement"|"E005"
"Activities involving other sports and athletics played individually"|"E006"
"Activities involving other sports and athletics played as a team or group"|"E007"
"Activities involving other specified sports and athletics"|"E008"
"Activity involving other cardiorespiratory exercise"|"E009"
"Activity involving other muscle strengthening exercises"|"E010"
"Activities involving computer technology and electronic devices"|"E011"
"Activities involving arts and handcrafts"|"E012"
"Activities involving personal hygiene and household maintenance"|"E013"
"Activities involving person providing caregiving"|"E014"
"Activities involving food preparation, cooking and grilling"|"E015"
"Activities involving property and land maintenance, building and construction"|"E016"
"Activities involving roller coasters and other types of external motion"|"E017"
"Activities involving playing musical instrument"|"E018"
"Activities involving animal care"|"E019"
"Other activity"|"E029"
"Unspecified activity"|"E030"
"Railway accident involving collision with rolling stock"|"E800"
"Railway accident involving collision with other object"|"E801"
"Railway accident involving derailment without antecedent collision"|"E802"
"Railway accident involving explosion, fire, or burning"|"E803"
"Fall in, on, or from railway train"|"E804"
"Hit by rolling stock"|"E805"
"Other specified railway accident"|"E806"
"Railway accident of unspecified nature"|"E807"
"Motor vehicle traffic accident involving collision with train"|"E810"
"Motor vehicle traffic accident involving re-entrant collision with another motor vehicle"|"E811"
"Other motor vehicle traffic accident involving collision with motor vehicle"|"E812"
"Motor vehicle traffic accident involving collision with other vehicle"|"E813"
"Motor vehicle traffic accident involving collision with pedestrian"|"E814"
"Other motor vehicle traffic accident involving collision on the highway"|"E815"
"Motor vehicle traffic accident due to loss of control, without collision on the highway"|"E816"
"Noncollision motor vehicle traffic accident while boarding or alighting"|"E817"
"Other noncollision motor vehicle traffic accident"|"E818"
"Motor vehicle traffic accident of unspecified nature"|"E819"
"Nontraffic accident involving motor-driven snow vehicle"|"E820"
"Nontraffic accident involving other off-road motor vehicle"|"E821"
"Other motor vehicle nontraffic accident involving collision with moving object"|"E822"
"Other motor vehicle nontraffic accident involving collision with stationary object"|"E823"
"Other motor vehicle nontraffic accident while boarding and alighting"|"E824"
"Other motor vehicle nontraffic accident of other and unspecified nature"|"E825"
"Pedal cycle accident"|"E826"
"Animal-drawn vehicle accident"|"E827"
"Accident involving animal being ridden"|"E828"
"Other road vehicle accidents"|"E829"
"Accident to watercraft causing submersion"|"E830"
"Accident to watercraft causing other injury"|"E831"
"Other accidental submersion or drowning in water transport accident"|"E832"
"Fall on stairs or ladders in water transport"|"E833"
"Other fall from one level to another in water transport"|"E834"
"Other and unspecified fall in water transport"|"E835"
"Machinery accident in water transport"|"E836"
"Explosion, fire, or burning in watercraft"|"E837"
"Other and unspecified water transport accident"|"E838"
"Accident to powered aircraft at takeoff or landing"|"E840"
"Accident to powered aircraft, other and unspecified"|"E841"
"Accident to unpowered aircraft"|"E842"
"Fall in, on, or from aircraft"|"E843"
"Other specified air transport accidents"|"E844"
"Accident involving spacecraft"|"E845"
"Accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment"|"E846"
"Accidents involving cable cars not running on rails"|"E847"
"Accidents involving other vehicles, not elsewhere classifiable"|"E848"
"Accidental poisoning by analgesics, antipyretics, and antirheumatics"|"E850"
"Accidental poisoning by barbiturates"|"E851"
"Accidental poisoning by other sedatives and hypnotics"|"E852"
"Accidental poisoning by tranquilizers"|"E853"
"Accidental poisoning by other psychotropic agents"|"E854"
"Accidental poisoning by other drugs acting on central and autonomic nervous system"|"E855"
"Accidental poisoning by antibiotics"|"E856"
"Accidental poisoning by other anti-infectives"|"E857"
"Accidental poisoning by other drugs"|"E858"
"Accidental poisoning by alcohol, not elsewhere classified"|"E860"
"Accidental poisoning by cleansing and polishing agents, disinfectants, paints, and varnishes"|"E861"
"Accidental poisoning by petroleum products, other solvents and their vapors, not elsewhere classified"|"E862"
"Accidental poisoning by agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers"|"E863"
"Accidental poisoning by corrosives and caustics, not elsewhere classified"|"E864"
"Accidental poisoning from poisonous foodstuffs and poisonous plants"|"E865"
"Accidental poisoning by other and unspecified solid and liquid substances"|"E866"
"Accidental poisoning by gas distributed by pipeline"|"E867"
"Accidental poisoning by other utility gas and other carbon monoxide"|"E868"
"Accidental poisoning by other gases and vapors"|"E869"
"Accidental cut, puncture, perforation, or hemorrhage during medical care"|"E870"
"Foreign object left in body during procedure"|"E871"
"Failure of sterile precautions during procedure"|"E872"
"Failure in dosage"|"E873"
"Mechanical failure of instrument or apparatus during procedure"|"E874"
"Contaminated or infected blood, other fluid, drug, or biological substance"|"E875"
"Other and unspecified misadventures during medical care"|"E876"
"Surgical operation and other surgical procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation"|"E878"
"Other procedures, without mention of misadventure at the time of procedure, as the cause of abnormal reaction of patient, or of later complication"|"E879"
"Fall on or from stairs or steps"|"E880"
"Fall on or from ladders or scaffolding"|"E881"
"Fall from or out of building or other structure"|"E882"
"Fall into hole or other opening in surface"|"E883"
"Other fall from one level to another"|"E884"
"Fall on same level from slipping, tripping, or stumbling"|"E885"
"Fall on same level from collision, pushing, or shoving, by or with other person"|"E886"
"Fracture, cause unspecified"|"E887"
"Other and unspecified fall"|"E888"
"Conflagration in private dwelling"|"E890"
"Conflagration in other and unspecified building or structure"|"E891"
"Conflagration not in building or structure"|"E892"
"Accident caused by ignition of clothing"|"E893"
"Ignition of highly inflammable material"|"E894"
"Accident caused by controlled fire in private dwelling"|"E895"
"Accident caused by controlled fire in other and unspecified building or structure"|"E896"
"Accident caused by controlled fire not in building or structure"|"E897"
"Accident caused by other specified fire and flames"|"E898"
"Accident caused by unspecified fire"|"E899"
"Excessive heat"|"E900"
"Excessive cold"|"E901"
"High and low air pressure and changes in air pressure"|"E902"
"Travel and motion"|"E903"
"Hunger, thirst, exposure, and neglect"|"E904"
"Venomous animals and plants as the cause of poisoning and toxic reactions"|"E905"
"Other injury caused by animals"|"E906"
"Lightning"|"E907"
"Cataclysmic storms, and floods resulting from storms"|"E908"
"Cataclysmic earth surface movements and eruptions"|"E909"
"Accidental drowning and submersion"|"E910"
"Inhalation and ingestion of food causing obstruction of respiratory tract or suffocation"|"E911"
"Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation"|"E912"
"Accidental mechanical suffocation"|"E913"
"Foreign body accidentally entering eye and adnexa"|"E914"
"Foreign body accidentally entering other orifice"|"E915"
"Struck accidentally by falling object"|"E916"
"Striking against or struck accidentally by objects or persons"|"E917"
"Caught accidentally in or between objects"|"E918"
"Accidents caused by machinery"|"E919"
"Accidents caused by cutting and piercing instruments or objects"|"E920"
"Accident caused by explosion of pressure vessel"|"E921"
"Accident caused by firearm and air gun missile"|"E922"
"Accident caused by explosive material"|"E923"
"Accident caused by hot substance or object, caustic or corrosive material, and steam"|"E924"
"Accident caused by electric current"|"E925"
"Exposure to radiation"|"E926"
"Overexertion and strenuous and repetitive movements or loads"|"E927"
"Other and unspecified environmental and accidental causes"|"E928"
"Late effects of accidental injury"|"E929"
"Antibiotics"|"E930"
"Other anti-infectives"|"E931"
"Hormones and synthetic substitutes"|"E932"
"Primarily systemic agents"|"E933"
"Agents primarily affecting blood constituents"|"E934"
"Analgesics, antipyretics, and antirheumatics"|"E935"
"Anticonvulsants and anti-Parkinsonism drugs"|"E936"
"Sedatives and hypnotics"|"E937"
"Other central nervous system depressants and anesthetics"|"E938"
"Psychotropic agents"|"E939"
"Central nervous system stimulants"|"E940"
"Drugs primarily affecting the autonomic nervous system"|"E941"
"Agents primarily affecting the cardiovascular system"|"E942"
"Agents primarily affecting gastrointestinal system"|"E943"
"Water, mineral, and uric acid metabolism drugs"|"E944"
"Agents primarily acting on the smooth and skeletal muscles and respiratory system"|"E945"
"Agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs"|"E946"
"Other and unspecified drugs and medicinal substances"|"E947"
"Bacterial vaccines"|"E948"
"Other vaccines and biological substances"|"E949"
"Suicide and self-inflicted poisoning by solid or liquid substances"|"E950"
"Suicide and self-inflicted poisoning by gases in domestic use"|"E951"
"Suicide and self-inflicted poisoning by other gases and vapors"|"E952"
"Suicide and self-inflicted injury by hanging, strangulation, and suffocation"|"E953"
"Suicide and self-inflicted injury by submersion [drowning]"|"E954"
"Suicide and self-inflicted injury by firearms, air guns and explosives"|"E955"
"Suicide and self-inflicted injury by cutting and piercing instrument"|"E956"
"Suicide and self-inflicted injuries by jumping from high place"|"E957"
"Suicide and self-inflicted injury by other and unspecified means"|"E958"
"Late effects of self-inflicted injury"|"E959"
"Fight, brawl, rape"|"E960"
"Assault by corrosive or caustic substance, except poisoning"|"E961"
"Assault by poisoning"|"E962"
"Assault by hanging and strangulation"|"E963"
"Assault by submersion [drowning]"|"E964"
"Assault by firearms and explosives"|"E965"
"Assault by cutting and piercing instrument"|"E966"
"Perpetrator of child and adult abuse"|"E967"
"Assault by other and unspecified means"|"E968"
"Late effects of injury purposely inflicted by other person"|"E969"
"Injury due to legal intervention by firearms"|"E970"
"Injury due to legal intervention by explosives"|"E971"
"Injury due to legal intervention by gas"|"E972"
"Injury due to legal intervention by blunt object"|"E973"
"Injury due to legal intervention by cutting and piercing instrument"|"E974"
"Injury due to legal intervention by other specified means"|"E975"
"Injury due to legal intervention by unspecified means"|"E976"
"Late effects of injuries due to legal intervention"|"E977"
"Legal execution"|"E978"
"Terrorism"|"E979"
"Poisoning by solid or liquid substances, undetermined whether accidentally or purposely inflicted"|"E980"
"Poisoning by gases in domestic use, undetermined whether accidentally or purposely inflicted"|"E981"
"Poisoning by other gases, undetermined whether accidentally or purposely inflicted"|"E982"
"Hanging, strangulation, or suffocation, undetermined whether accidentally or purposely inflicted"|"E983"
"Submersion [drowning], undetermined whether accidentally or purposely inflicted"|"E984"
"Injury by firearms, air guns and explosives, undetermined whether accidentally or purposely inflicted"|"E985"
"Injury by cutting and piercing instruments, undetermined whether accidentally or purposely inflicted"|"E986"
"Falling from high place, undetermined whether accidentally or purposely inflicted"|"E987"
"Injury by other and unspecified means, undetermined whether accidentally or purposely inflicted"|"E988"
"Late effects of injury, undetermined whether accidentally or purposely inflicted"|"E989"
"Injury due to war operations by fires and conflagrations"|"E990"
"Injury due to war operations by bullets and fragments"|"E991"
"Injury due to war operations by explosion of marine weapons"|"E992"
"Injury due to war operations by other explosion"|"E993"
"Injury due to war operations by destruction of aircraft"|"E994"
"Injury due to war operations by other and unspecified forms of conventional warfare"|"E995"
"Injury due to war operations by nuclear weapons"|"E996"
"Injury due to war operations by other forms of unconventional warfare"|"E997"
"Injury due to war operations but occurring after cessation of hostilities"|"E998"
"Late effect of injury due to war operations and terrorism"|"E999"
"Place of occurrence"|"E849"
